Golden Crumpets Round 6 pack,6crumpets,Servingsize:50g(1crumpet),Energy,360kJ,719kJ,Protein,2.8g,5.7g,"Fat, total",0.5g,1.0g,– saturated,0.1g,0.2g,Carbohydrate,16.7g,33.4g,– sugars,0.9g,1.8g,Sodium,305mg,610mg
Woolworths Banana Bread Slices 5 pack,5,Servingsize:100g,Energy,Approx. 1420.0kJ,Approx. 1420kJ,Protein,Approx. 5.4g,Approx. 5.4g,"Fat, total",Approx. 15.5g,Approx. 15.5g,– saturated,Approx. 2.9g,Approx. 2.9g,Carbohydrate,Approx. 43.4g,Approx. 43.4g,– sugars,Approx. 25.4g,Approx. 25.4g,Sodium,Approx. 299.0mg,Approx. 299mg
Woolworths All Butter Croissants4 pack,4,Servingsize:50g,Energy,746kJ,1490kJ,Protein,4.6g,9.2g,"Fat, total",7.8g,15.7g,– saturated,5.0g,10.0g,,,,,,,,,
Woolworths Wholemeal Soft Sandwich Bread 650g,11,Servingsize:100g,Energy,Approx. 595kJ,Approx. 992kJ,Protein,Approx. 6.9g,Approx. 11.5g,"Fat, total",Approx. 1.3g,Approx. 2.2g,– saturated,<1g,<1g,Carbohydrate,Approx. 23.7g,Approx. 39.5g,– sugars,Approx. 1.9g,Approx. 3.2g,Sodium,Approx. 204mg,Approx. 340mg
The One Tip Top Sandwich Bread White 700g,17slices+2crusts,Servingsize:74g(2slices),Energy,703kJ,950kJ,Protein,6.0g,8.1g,"Fat, total",1.6g,2.1g,– saturated,0.3g,0.4g,Carbohydrate,29.5g,39.8g,– sugars,2.2g,3.0g,Sodium,296mg,400mg
Wonder White Bread Vitamins & Minerals Sandwich 700g,9.5,Servingsize:74g(2slices),Energy,710kJ,955kJ,Protein,5.8g,7.8g,"Fat, total",1.6g,2.1g,– saturated,<1.0g,<1.0g,Carbohydrate,29.7g,40.2g,– sugars,2.1g,2.8g,Sodium,295mg,400mg
The One Tip Top Toast Bread White 700g,17slices+2crusts,Servingsize:74g(2slices),Energy,741kJ,950kJ,Protein,6.3g,8.1g,"Fat, total",1.6g,2.1g,– saturated,0.3g,0.4g,Carbohydrate,31.0g,39.8g,– sugars,2.3g,3.0g,Sodium,312mg,400mg
Helga's Grain Bread Mixed Grain 850g,9(16slices+2Crusts),Servingsize:94g(2slices),Energy,980kJ,1040kJ,Protein,9.0g,9.6g,"Fat, total",3.0g,3.2g,– saturated,<1.0g,<1.0g,Carbohydrate,40.4g,43.0g,– sugars,2.8g,3.0g,Sodium,380mg,400mg
Mighty Soft Raisin Toast600g,8.5(15Slicesand2Crust),Servingsize:70g(2Sice),Energy,870kJ,1240kJ,Protein,5.8g,8.3g,"Fat, total",2.1g,3.0g,– saturated,<1.0g,<1.0g,Carbohydrate,37.9g,54.2g,– sugars,13.4g,19.2g,Sodium,190mg,265mg
Wonder White White Hi Fibre Sandwich Slice Bread 700g,9.5,Servingsize:74g(2slices),Energy,710kJ,955kJ,Protein,5.8g,7.8g,"Fat, total",1.6g,2.1g,– saturated,<1.0g,<1.0g,Carbohydrate,29.7g,40.2g,– sugars,2.1g,2.8g,Sodium,295mg,400mg
Toscano Pizza Base2 pack,2,Servingsize:Approx.150g(1Pizzabase),Energy,1770kJ,1180kJ,Protein,11.4g,7.6g,"Fat, total",1.2g,0.8g,– saturated,0.2g,0.1g,Carbohydrate,88.7g,59.1g,– sugars,1.8g,1.2g,Sodium,1080mg,720mg
Sauers Bread Rolls Turkish 2 pack,2,Servingsize:165g,Energy,1600kJ,967kJ,Protein,11.7g,7.1g,"Fat, total",2.8g,1.7g,– saturated,0.3g,0.2g,Carbohydrate,74.2g,45.0g,– sugars,2.0g,1.2g,Sodium,631mg,382mg
Old Time Pizza Bases Gluten Free 2 pack,2,Servingsize:150g,Energy,1577.6kJ,1052kJ,Protein,7.4g,4.9g,"Fat, total",3.3g,2.2g,– saturated,0.3g,0.2g,Carbohydrate,78.2g,52.1g,– sugars,5.7g,3.8g,Sodium,570mg,380mg
Menissez Bake At Home White Baguettes 2 pack,6,Servingsize:50g,Energy,Approx. 528kJ,Approx. 1056kJ,Protein,Approx. 3.6g,Approx. 7.2g,"Fat, total",Approx. 0.5g,Approx. 0.9g,– saturated,Approx. 0.1g,Approx. 0.2g,Carbohydrate,Approx. 26g,Approx. 52g,– sugars,Approx. 1.9g,Approx. 3.7g,Sodium,Approx. 297mg,Approx. 594mg
Toscano Chocolate Filled Crepes192g,6,Servingsize:Approx.32g(1crepe),Energy,611kJ,1909kJ,Protein,2.0g,6.4g,"Fat, total",19.0g,59.0g,– saturated,12.0g,36.0g,Carbohydrate,6.8g,21.0g,– sugars,1.8g,5.6g,Sodium,90mg,281mg
Woolworths Free From Gluten Pizza Base 190g,2,Servingsize:95g,Energy,Approx. 1090kJ,Approx. 1150kJ,Protein,Approx. 1.5g,Approx. 1.6g,"Fat, total",Approx. 6.9g,Approx. 7.3g,– saturated,<1g,<1g,Carbohydrate,Approx. 44.7g,Approx. 47.1g,– sugars,Approx. 2.6g,Approx. 2.7g,Sodium,Approx. 211mg,Approx. 222mg
Toscano Gluten Free Pizza Base180g,1,Servingsize:Approx.180g,Energy,1720kJ,958kJ,Protein,14.4g,8.0g,"Fat, total",0.2g,0.1g,– saturated,<0.1g,<0.1g,Carbohydrate,88.2g,49.0g,– sugars,<0.1g,<0.1g,Sodium,1260mg,700mg
Woolworths Lamington Fingers18 pack,18,Servingsize:19g,Energy,Approx. 263kJ,Approx. 1360kJ,Protein,Approx. 1g,Approx. 4.5g,"Fat, total",Approx. 2.1g,Approx. 10.8g,– saturated,Approx. 1.4g,Approx. 7.4g,Carbohydrate,Approx. 9.4g,Approx. 48.5g,– sugars,Approx. 6.5g,Approx. 33.5g,Sodium,Approx. 48mg,Approx. 250mg
Four N Twenty Classic Pastie 175g,1,Servingsize:175g(1Pastie),Energy,1850kJ,1060kJ,Protein,9.1g,5.2g,"Fat, total",24.5g,14.0g,– saturated,12.3g,7.0g,Carbohydrate,45.5g,26.0g,– sugars,1.8g,1.0g,Sodium,575mg,330mg
Bare Bakers Cornflake Crispy Bites 162g,Approx.12,Servingsize:13.5g(1Bite),Energy,277KJ,2053KJ,Protein,0.8g,6.3g,"Fat, total",3.1g,23.2g,– saturated,1.9g,14.3g,Carbohydrate,8.4g,62.5g,– sugars,5.5g,40.5g,Sodium,26mg,188mg
Four'n'twenty King Size Sausage Roll Single Wrap 160g,1,Servingsize:180g,Energy,2120kJ,1180kJ,Protein,13.6g,7.6g,"Fat, total",27.5g,15.3g,– saturated,14.4g,8.0g,Carbohydrate,49.8g,27.7g,– sugars,0.8g,0.5g,Sodium,1110mg,616mg
Toscano Macarons144g,12,Servingsize:12g(1Macaron),Energy,244kJ,2030kJ,Protein,1.2g,10.1g,"Fat, total",3.1g,25.8g,– saturated,0.9g,7.5g,Carbohydrate,5.9g,48.9g,– sugars,5.5g,45.5g,Sodium,5mg,40mg
Bare Bakers Salted Caramel Bites 140g,Approx.12,Servingsize:11.6g(1Bite),Energy,236KJ,2031KJ,Protein,0.5g,4.1g,"Fat, total",2.6g,22.5g,– saturated,1.5g,12.5g,Carbohydrate,7.6g,65.4g,– sugars,5.4g,46.3g,Sodium,28mg,244mg
Bare Bakers Brownie Bites 132g,Approx.12,Servingsize:11g(1Bite),Energy,214KJ,1945KJ,Protein,0.6g,5.7g,"Fat, total",3.1g,28.2g,– saturated,1.6g,14.6g,Carbohydrate,5.2g,47.3g,– sugars,3.8g,34.2g,Sodium,6mg,56mg
Woolworths Vol Au Vent Petite Unfilled 12pk 85g,12,Servingsize:100g,Energy,Approx. 163kJ,Approx. 2330kJ,Protein,Approx. 1g,Approx. 8.1g,"Fat, total",Approx. 2.7g,Approx. 38g,– saturated,Approx. 1.9g,Approx. 26.9g,Carbohydrate,Approx. 3.2g,Approx. 45.3g,– sugars,Approx. 1g,Approx. 1.3g,Sodium,Approx. 21mg,Approx. 304mg
Menissez Bake At Home White Dinner Rolls 12pk,12,Servingsize:50g,Energy,Approx. 528kJ,Approx. 1056kJ,Protein,Approx. 3.6g,Approx. 7.2g,"Fat, total",Approx. 0.5g,Approx. 0.9g,– saturated,Approx. 0.1g,Approx. 0.2g,Carbohydrate,Approx. 26g,Approx. 52g,– sugars,Approx. 1.9g,Approx. 3.7g,Sodium,Approx. 297mg,Approx. 594mg
Mission Wraps Soft & Fluffy 12 pack,12,Servingsize:37.5g,Energy,Approx. 465kJ,Approx. 1240kJ,Protein,Approx. 3g,Approx. 8.1g,"Fat, total",Approx. 3.2g,Approx. 8.6g,– saturated,Approx. 1.6g,Approx. 4.2g,Carbohydrate,Approx. 16.9g,Approx. 45.1g,– sugars,Approx. 1.2g,Approx. 3.3g,Sodium,Approx. 320mg,Approx. 853mg
Woolworths Meringues Vanilla Minis 100g,10,Servingsize:10g,Energy,Approx. 168kJ,Approx. 1680kJ,Protein,Approx. 0.5g,Approx. 4.9g,"Fat, total",<1g,<1g,– saturated,<1g,<1g,Carbohydrate,Approx. 9.3g,Approx. 93.2g,– sugars,Approx. 9.2g,Approx. 92.3g,Sodium,Approx. 8mg,Approx. 83mg
Woolworths Meringue Nests 10 pack,10,Servingsize:100g,Energy,Approx. 167kJ,Approx. 1670kJ,Protein,Approx. 0.5g,Approx. 5g,"Fat, total",<1g,<1g,– saturated,<1g,<1g,Carbohydrate,Approx. 9.3g,Approx. 93.3g,– sugars,Approx. 9.3g,Approx. 92.7g,Sodium,Approx. 8mg,Approx. 82mg
Woolwlorths Muffin Bar Double Chocolate 10 pack,10,Servingsize:Approx.42g(1piece),Energy,697kJ,1660kJ,Protein,2.4g,5.6g,"Fat, total",7.7g,18.3g,– saturated,1.6g,3.8g,Carbohydrate,21.4g,51.0g,– sugars,12.5g,29.7g,Sodium,129mg,308mg
Woolworths Muffin Bar Banana 10 pack,10,Servingsize:Approx.42g(1piece),Energy,639kJ,1520kJ,Protein,1.9g,4.5g,"Fat, total",6.7g,15.9g,– saturated,<1.0g,1.9g,Carbohydrate,20.9g,49.7g,– sugars,11.8g,28.0g,Sodium,137mg,327mg
Woolworths Caramel Muffin Bars10 pack,10,Servingsize:Approx.42g(1piece),Energy,686kJ,1630kJ,Protein,1.9g,4.5g,"Fat, total",6.7g,16.0g,– saturated,<1.0g,1.9g,Carbohydrate,23.6g,56.3g,– sugars,14.1g,33.6g,Sodium,155mg,368mg
